"GeneName","PearsonCorrelation","p.Standard","q.Standard"
"6623","VASP",0.130095016078669,0.0663018009970393,0.0548594651014712
"6624","DKFZP434A062",0.130093646152643,0.0663046917381188,0.0548594651014712
"6625","TRPC4",0.130082659953715,0.0663278779164523,0.0548703654131916
"6626","NOL6",0.130067527433948,0.0663598256569696,0.0548885094261887
"6627","CCL22",0.13005780001801,0.0663803687796738,0.05489721623258
"6628","METTL13",0.130009286693641,0.0664829004749903,0.0549737155354861
"6629","NFATC2IP",0.129999514234123,0.0665035699406979,0.0549761359917076
"6630","SMO",0.129998417575125,0.0665058897815201,0.0549761359917076
"6631","MGC13053",-0.129950195712829,0.0666079621719474,0.0550428733593623
"6632","RP11-770J1.4",-0.129950195712829,0.0666079621719474,0.0550428733593623
"6633","TMF1",0.129946045404591,0.0666167531962805,0.0550428733593623
"6634","CKMT1A",0.129923511546853,0.0666645000636637,0.0550657212039723
"6635","CKMT1B",0.129923511546853,0.0666645000636637,0.0550657212039723
"6636","MYL5",-0.129884774284983,0.0667466454332524,0.0551228042757638
"6637","SEMA3E",-0.129881438787599,0.0667537224706475,0.0551228042757638
"6638","ZBTB5",0.129857955996012,0.0668035640150993,0.0551503225590598
"6639","SLC35F2",0.129856256280761,0.0668071727883412,0.0551503225590598
"6640","PRSS53",0.12984149880465,0.0668385120010805,0.0551678838812396
"6641","BCAN",0.129814262868399,0.066896382134762,0.0552073349916945
"6642","ABL2",0.129776811388826,0.0669760246372145,0.0552647395215711
"6643","MLLT4",0.129755815767943,0.0670207066981913,0.0552932837781616
"6644","RETN",0.129744257626733,0.0670453146483375,0.0553052604338751
"6645","LINC00302",0.129700452896868,0.067138644285658,0.0553721724878521
"6646","RIN3",0.129696703667453,0.0671466372476555,0.0553721724878521
"6647","MLF1",0.129683970310086,0.0671737892120285,0.0553813747792823
"6648","PIWIL2",0.129681993002239,0.0671780063251448,0.0553813747792823
"6649","HRH3",0.129634905209855,0.0672784967973602,0.0554558771264021
"6650","OAZ2",-0.129626707158983,0.0672960048402005,0.0554619671410956
"6651","ARID3A",0.129612959406351,0.0673253733504628,0.0554778286528213
"6652","SLC2A10",-0.129590931325026,0.0673724524039469,0.0555082771420265
"6653","CARTPT",-0.129559457401028,0.0674397659155374,0.0555476627989458
"6654","TYW1",-0.129559101728807,0.0674405269072351,0.0555476627989458
"6655","NOVA2",0.12949010554409,0.06758828259366,0.0556609973245933
"6656","GPR63",0.129344130016794,0.0679017589419088,0.0559107532743118
"6657","CRKL",0.12932247077441,0.0679483719474984,0.0559407301717535
"6658","TMEM185B",0.129301077517205,0.0679944380943107,0.055970247912581
"6659","C12orf43",-0.12924122320193,0.0681234576096594,0.0560680303627943
"6660","EI24",0.129218515317188,0.0681724579099965,0.0560815595900245
"6661","HIST1H2AE",0.129217473083777,0.068174707585927,0.0560815595900245
"6662","SOX17",-0.129216944357212,0.0681758488729865,0.0560815595900245
"6663","HIST1H2AB",0.129214638296016,0.0681808268221055,0.0560815595900245
"6664","CEACAM8",0.129174367471936,0.0682678046173409,0.0561446761003156
"6665","FADD",0.12909381159485,0.0684420619296963,0.0562795431531881
"6666","ZMYM2",-0.129060446894369,0.068514341888598,0.0563305268866333
"6667","HNRNPA2B1",0.129050588927526,0.0685357096778779,0.0563396430785029
"6668","MAGEA9",0.129028316768025,0.0685840060073452,0.0563624370938215
"6669","MAGEA9B",0.129028316768025,0.0685840060073452,0.0563624370938215
"6670","RTN4",-0.129011605786015,0.0686202613144362,0.0563837771510973
"6671","LINC00328",-0.128998519132528,0.0686486643456887,0.0563986597333178
"6672","CNGB1",0.128980903832211,0.0686869113694403,0.0564216240243556
"6673","GGT3P",0.128928871704677,0.0687999867807024,0.0564861936157265
"6674","LOC100132705",0.128928871704677,0.0687999867807024,0.0564861936157265
"6675","LOC102724197",0.128928871704677,0.0687999867807024,0.0564861936157265
"6676","CBLL1",0.128925764621357,0.0688067438339624,0.0564861936157265
"6677","RAB27B",-0.128904505721206,0.0688529905889784,0.0565156939145472
"6678","PON2",-0.128875020926913,0.0689171738560543,0.0565599057647429
"6679","RPL22",-0.128863471360343,0.0689423285131383,0.0565720786285469
"6680","SEC14L5",0.128818019227473,0.069041394609014,0.0566448883551495
"6681","GYS1",0.128806302962712,0.0690669497833544,0.0566573734093683
"6682","LOC101928625",-0.128764991210442,0.0691571191550532,0.0567021094951516
"6683","MED21",-0.128764991210442,0.0691571191550532,0.0567021094951516
"6684","ANXA8",0.128762358702077,0.0691628682596142,0.0567021094951516
"6685","ANXA8L1",0.128762358702077,0.0691628682596142,0.0567021094951516
"6686","EPX",0.128695405365858,0.0693092175527111,0.0568086215365626
"6687","CTBP2",-0.12869343967884,0.0693135180317666,0.0568086215365626
"6688","RAMP3",-0.128686890331967,0.0693278480884645,0.0568118704303221
"6689","TRBV5-2",0.128627160129977,0.0694586497320858,0.0569105486834244
"6690","LOC100294145",0.128615360034773,0.069484514174302,0.056923230590536
"6691","C8B",0.12854111543059,0.0696474293914749,0.05704138473815
"6692","GGPS1",-0.128540146651976,0.0696495572360988,0.05704138473815
"6693","CCDC101",-0.128503558800486,0.0697299582065854,0.0570986989011656
"6694","WDR55",-0.12849026244352,0.069759195327012,0.057114106443499
"6695","ARHGEF15",-0.128464453816313,0.0698159738878743,0.0571479071369866
"6696","TFCP2L1",0.128462018197154,0.0698213341490867,0.0571479071369866
"6697","RP11-259N19.1",0.128409122259912,0.069937828972413,0.0572347091266215
"6698","FAM124B",-0.128387219703944,0.0699861120514601,0.0572541870261148
"6699","ACTR2",0.128386233079506,0.0699882876525019,0.0572541870261148
"6700","WAS",0.12838410970359,0.0699929700854116,0.0572541870261148
"6701","POLDIP3",0.128373228871327,0.0700169683077905,0.0572604947135177
"6702","CDX1",0.128371139661997,0.0700215769288565,0.0572604947135177
"6703","ACP2",0.128328765526354,0.070115103929617,0.0573260970111959
"6704","TMEM131",-0.128321410228057,0.0701313486687006,0.0573260970111959
"6705","RPL29P7",-0.128320581639033,0.0701331788625497,0.0573260970111959
"6706","GAST",0.128286683212564,0.0702080872376188,0.0573787686925571
"6707","CCDC82",0.128217872773856,0.0703603436497613,0.0574946292580454
"6708","C9orf78",-0.128189175878975,0.0704239202691774,0.0575380017998952
"6709","VANGL1",0.128176903093726,0.0704511242853385,0.0575422253458232
"6710","BAG3",-0.128176057102417,0.0704529998350821,0.0575422253458232
"6711","Igk",0.128172634771953,0.0704605875029669,0.0575422253458232
"6712","GREB1L",-0.128103250511612,0.0706145628904479,0.0576593788562571
"6713","CRIP2",-0.128083118296986,0.0706592907726782,0.0576873061592339
"6714","ABCD3",-0.128048552060857,0.0707361404701955,0.0577414459695191
"6715","RPS11",-0.127990403946094,0.0708655718657027,0.0578298733131576
"6716","SNORD35B",-0.127990403946094,0.0708655718657027,0.0578298733131576
"6717","EXTL2",-0.127976391422059,0.0708967909517782,0.0578467363864114
"6718","C7orf69",0.127969779255235,0.0709115263499727,0.0578501469250828
"6719","NR1H3",0.127964319618088,0.0709236951772615,0.0578514629326891
"6720","SLC22A1",0.127902256844527,0.0710621442802073,0.0579557682693434
"6721","C11orf16",0.127896031998704,0.0710760427074022,0.0579584785607671
"6722","RGP1",-0.127821563760225,0.0712424816159778,0.058085557645557
"6723","RPL7",-0.12775935065657,0.0713817722443308,0.0581904676301942
"6724","PGRMC2",-0.127678261337733,0.071563656936655,0.058318279924648
"6725","OVOL1",0.127675344884665,0.0715702055864178,0.058318279924648
"6726","FOLR1",0.127675222166991,0.0715704811492777,0.058318279924648
"6727","OAZ3",-0.127640382273814,0.0716487490330975,0.0583733767309292
"6728","ARMC9",-0.127635495602108,0.0716597324994192,0.0583736476202093
"6729","TMEM45A",0.127528909472096,0.0718996394036585,0.0585603705651292
"6730","ASXL2",-0.127488070915027,0.071991732317002,0.0586266652901372
"6731","HMGB1",-0.127479939581399,0.0720100802783648,0.0586328948343324
"6732","SERPING1",-0.12747476562699,0.0720217570300778,0.058633691423866
"6733","B3GNT4",0.12744216446499,0.0720953677285695,0.058684901384108
"6734","CORO2B",-0.127409464906951,0.0721692618559888,0.0587363268090017
"6735","SZRD1",0.12738871413639,0.0722161860707037,0.0587657902453202
"6736","HAP1",0.127376911178895,0.0722428874139116,0.0587736175785129
"6737","PDE10A",0.12737123257468,0.0722557367367064,0.0587736175785129
"6738","NEFL",-0.127370242695727,0.0722579767855573,0.0587736175785129
"6739","DUSP1",-0.12733499584516,0.0723377754215521,0.0588297936149294
"6740","CNTD2",0.127285720651981,0.0724494538455487,0.0589118758565848
"6741","OR2B2",0.127242591566196,0.0725473172280343,0.0589827017863678
"6742","AGL",-0.127223436485775,0.0725908159941392,0.0590093135299855
"6743","SERHL",-0.127193623448991,0.0726585596741466,0.0590360215929407
"6744","LOC102725072",0.127166332388034,0.0727206176091807,0.0590360215929407
"6745","LOC102725315",0.127166332388034,0.0727206176091807,0.0590360215929407
"6746","LOC727983",0.127166332388034,0.0727206176091807,0.0590360215929407
"6747","POM121L10P",0.127166332388034,0.0727206176091807,0.0590360215929407
"6748","POM121L1P",0.127166332388034,0.0727206176091807,0.0590360215929407
"6749","POM121L4P",0.127166332388034,0.0727206176091807,0.0590360215929407
"6750","POM121L8P",0.127166332388034,0.0727206176091807,0.0590360215929407
"6751","POM121L9P",0.127166332388034,0.0727206176091807,0.0590360215929407
"6752","GYG1",0.127138033945961,0.0727850116017748,0.0590795466683172
"6753","AIMP1",0.127000618991457,0.0730983607520806,0.0593251056690128
"6754","RNF11",-0.126989829207873,0.0731230110304245,0.0593363246595869
"6755","EXT2",0.126984492696035,0.0731352052831196,0.0593374342707937
"6756","NOL11",0.126978295834066,0.0731493675545203,0.0593401400472344
"6757","MRE11A",0.1269630677626,0.073184179133436,0.0593595936495841
"6758","TSC22D4",0.126940605792116,0.0732355519929628,0.0593872460019694
"6759","RIPK4",0.126938686300389,0.0732399434239726,0.0593872460019694
"6760","SSFA2",-0.126929521585254,0.0732609134840908,0.0593879396615764
"6761","SLC26A10",-0.126925140157192,0.073270940478998,0.0593879396615764
"6762","NFATC3",0.12692410614144,0.0732733070089608,0.0593879396615764
"6763","TMEM212",-0.126882915164321,0.0733676302805984,0.0594555959706892
"6764","METTL3",-0.126841012750247,0.0734636835230608,0.0595246339999577
"6765","BZW1",-0.126827619724561,0.0734944059265001,0.0595407245227181
"6766","AIF1",0.126806237000324,0.0735434775435709,0.059567402406825
"6767","LA16c-358B7.3",0.126803799329413,0.0735490734844095,0.059567402406825
"6768","ITGB6",0.126759377958117,0.0736511079997347,0.0596324156952568
"6769","LOC100505984",0.126759377958117,0.0736511079997347,0.0596324156952568
"6770","RAB21",-0.126671819802027,0.073852561876297,0.0597866925778082
"6771","HPS5",0.126650791679397,0.0739010097482852,0.0598170775172221
"6772","KAT2B",-0.126619432158348,0.0739733084850751,0.0598667560385988
"6773","BICD1",0.126601423910861,0.0740148519970073,0.059891533296372
"6774","NXF2",0.126582357988427,0.0740588560483717,0.0599094499419859
"6775","NXF2B",0.126582357988427,0.0740588560483717,0.0599094499419859
"6776","CCDC68",-0.126559388404002,0.074111897842281,0.0599435100199674
"6777","CFTR",0.12653567312541,0.0741666938524758,0.0599789786898219
"6778","NPHP4",0.12652576247225,0.0741896029025764,0.0599886535532365
"6779","ARSE",-0.126509236740323,0.0742278158230107,0.0600106982279005
"6780","ST3GAL1",0.126499392022877,0.0742505876106446,0.0600129693087098
"6781","VRK3",-0.12649855451239,0.0742525251145594,0.0600129693087098
"6782","TOR1AIP2",-0.126491836727445,0.0742680675754424,0.0600166804483167
"6783","AZIN1",0.126451427756465,0.0743616144730233,0.0600834172737233
"6784","CEND1",0.126401185768306,0.0744780577353242,0.0601686317238119
"6785","HMGXB4",0.126353181566512,0.0745894523215115,0.0602497429796481
"6786","GSTCD",-0.126347717924803,0.0746021393331419,0.0602511108866706
"6787","HMGN2P9",0.126337695646407,0.0746254163992186,0.06026103000236
"6788","LYRM1",-0.126317966762,0.074671254532254,0.0602891618773832
"6789","BGLAP",-0.126301571702544,0.0747093641687099,0.0602929628037176
"6790","PMF1-BGLAP",-0.126301571702544,0.0747093641687099,0.0602929628037176
"6791","UNKL",0.126300522412694,0.0747118037348838,0.0602929628037176
"6792","RPLP2P1",0.126297011541778,0.0747199668686084,0.0602929628037176
"6793","NOP14-AS1",0.126272359774717,0.0747773050592052,0.0603303475205615
"6794","B4GALT2",0.126264184391669,0.0747963282504151,0.0603368132315427
"6795","PDZRN4",-0.126248743658346,0.074832267763529,0.060356921114885
"6796","PPP2R2D",0.12624235220407,0.0748471484579536,0.0603600403208468
"6797","MAP3K3",-0.126220953546248,0.0748969865976032,0.0603913456863986
"6798","ADAMTS6",-0.12619313110322,0.0749618260482326,0.0604347360011224
"6799","ACSL4",0.126165068375596,0.0750272714356258,0.0604786019906178
"6800","NUCB1",-0.126156879168233,0.0750463782770369,0.0604851076139603
"6801","GIMAP1-GIMAP5",0.126142191011609,0.0750806581483796,0.0604949435214218
"6802","GIMAP5",0.126142191011609,0.0750806581483796,0.0604949435214218
"6803","MYO1F",0.126117369879355,0.0751386155731324,0.0605327424589219
"6804","PSMB1",0.126088949700486,0.075205021184424,0.060577335265135
"6805","EFNA3",0.126067850690113,0.0752543510769221,0.0606081625654163
"6806","UTP20",0.126057318248812,0.0752789859109427,0.0606190948841608
"6807","TAF7L",0.126013098731931,0.0753824841962409,0.060693520179927
"6808","WFDC1",0.125998462442568,0.0754167665783552,0.0607090570317188
"6809","IGLC1",0.125995402494732,0.075423935444684,0.0607090570317188
"6810","PDCD11",0.125970081270585,0.0754832793119648,0.0607293348640527
"6811","COL9A1",0.125968245221129,0.0754875838198968,0.0607293348640527
"6812","CPA1",0.125965932638152,0.075493005814346,0.0607293348640527
"6813","ALX3",0.125965742564553,0.0754934514676996,0.0607293348640527
"6814","TNFRSF25",0.125917581749619,0.0756064395580161,0.0608113003053361
"6815","CHD5",0.125906853483309,0.0756316272955548,0.0608206356031517
"6816","MADD",-0.125903185291531,0.0756402410017922,0.0608206356031517
"6817","MICB",-0.125895072579595,0.075659294215588,0.0608270317149206
"6818","SCAF4",-0.125882376600682,0.0756891193012375,0.0608420848322937
"6819","RRAS",-0.125865609577318,0.075728522539251,0.0608648317256315
"6820","TRIM46",0.125844792053994,0.0757774676858754,0.0608952398848721
"6821","ZC3H14",-0.125820796282229,0.0758339170745811,0.0609316686991387
"6822","GPR132",0.125781330683845,0.075926832667204,0.0609973827085651
"6823","MAMLD1",0.12574836362825,0.076004518917751,0.0610473967902833
"6824","CA6",0.125745459451391,0.0760113656316298,0.0610473967902833
"6825","DEF6",0.125727298946815,0.0760541910488165,0.0610728416735675
"6826","BARD1",0.125716901811551,0.0760787179506283,0.0610835872272811
"6827","TLX3",0.125685778832637,0.0761521754152486,0.0611336102174476
"6828","CALCOCO2",-0.125653941420343,0.0762273783552699,0.0611850195866504
"6829","CYLC1",0.125636717318339,0.0762680882800582,0.0612087316309668
"6830","PRG4",-0.125622974773027,0.0763005819803024,0.0612258437901929
"6831","VAT1",-0.125610978686502,0.0763289553839276,0.061239645175401
"6832","ETV3",0.12559634059907,0.0763635892432863,0.0612584646246411
"6833","GDF5",0.125591492743849,0.0763750621126966,0.0612587016617876
"6834","ALG13",-0.125568978715117,0.0764283617506061,0.0612924820210161
"6835","FIG4",-0.125557816418715,0.0764547984661037,0.0613047126607764
"6836","ZNF219",-0.125537404866297,0.0765031601540207,0.0613345175268946
"6837","AHCYL2",0.125531657504917,0.0765167819997445,0.0613364659382806
"6838","ZNF132",-0.125514138517356,0.0765583159061686,0.0613466629421344
"6839","KANK3",-0.125513365744564,0.0765601484100405,0.0613466629421344
"6840","TFPI2",0.125512128255828,0.0765630829852568,0.0613466629421344
"6841","MCC",-0.125495763077206,0.076601899836054,0.0613624553932975
"6842","MYLK3",0.125494378265453,0.0766051852238153,0.0613624553932975
"6843","CLGN",-0.125461062704229,0.0766842587983699,0.0614168186410259
"6844","B4GALT3",0.125453665481376,0.0767018248383003,0.0614219114982295
"6845","GCLC",-0.125442161443437,0.0767291497033712,0.0614348164771225
"6846","TMEM262",0.12542358225532,0.0767732963446745,0.0614611844294619
"6847","ZMYM6NB",-0.125407707148797,0.0768110339628803,0.0614709459234303
"6848","CNOT8",-0.125406867492249,0.0768130303749098,0.0614709459234303
"6849","CERK",0.12540076897248,0.0768275317960925,0.0614709459234303
"6850","SDCCAG3",0.125399582126431,0.0768303542056357,0.0614709459234303
"6851","GPR50",0.125364436902283,0.076913970131983,0.0615288635996429
"6852","SRPR",0.125310076161667,0.0770434473457689,0.061623446667302
"6853","IL1RL2",0.125297499181125,0.0770734284172676,0.061635391090906
"6854","CHRNB4",0.125294376874562,0.0770808728460129,0.061635391090906
"6855","LGR5",0.125246403326076,0.0771953277878216,0.0617179068718236
"6856","BSDC1",-0.125222850311254,0.0772515705513346,0.0617538645506934
